destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length_1,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label_multiclass,attack_family,label_binary,source_file
80.0,1786849.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2900.25,4128.319301,6506.985201,3.917510657,297808.1667,717264.1664,1761786.0,19.0,24815.0,12407.5,16754.89518,24255.0,560.0,1786830.0,595610.0,1010013.329,1761786.0,190.0,0.0,0.0,72.0,92.0,1.678933139,2.238577518,0.0,8760.0,1453.375,3113.952607,9696700.839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,68421605.0,5.0,7.0,365.0,11595.0,353.0,0.0,73.0,156.5535052,4344.0,0.0,1656.428571,1760.597234,174.7985888,0.1753832,6220145.909,20600000.0,68300000.0,15.0,68300000.0,17100000.0,34100000.0,68300000.0,6583.0,68400000.0,11400000.0,27900000.0,68300000.0,15.0,0.0,0.0,144.0,232.0,0.073076333,0.102306866,0.0,4344.0,920.4615385,1497.63645,2242914.936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,997.1666667,73.0,1656.428571,144.0,5.0,365.0,7.0,11595.0,0.0,235.0,2.0,20.0,10008.0,0.0,10008.0,10008.0,68300000.0,0.0,68300000.0,68300000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
53.0,158.0,2.0,2.0,72.0,136.0,36.0,36.0,36.0,0.0,68.0,68.0,68.0,0.0,1316455.696,25316.4557,52.66666667,79.19806395,144.0,3.0,3.0,3.0,0.0,3.0,3.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,40.0,40.0,12658.22785,12658.22785,36.0,68.0,48.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,36.0,68.0,40.0,2.0,72.0,2.0,136.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,6135742.0,4.0,2.0,12.0,0.0,6.0,0.0,3.0,3.464101615,0.0,0.0,0.0,0.0,1.955753681,0.97787684,1227148.4,1785621.362,4084500.0,38.0,6135742.0,2045247.333,1966527.108,4084538.0,160617.0,4084552.0,4084552.0,0.0,4084552.0,4084552.0,0.0,0.0,104.0,64.0,0.651917894,0.325958947,0.0,6.0,1.714285714,2.927700219,8.571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,104.0,4.0,12.0,2.0,0.0,8192.0,5840.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
80.0,532059.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2900.25,4871.82583,21852.83963,13.15643566,88676.5,214643.196,526797.0,1.0,4982.0,2491.0,3521.39177,4981.0,1.0,532029.0,177343.0,302645.7249,526797.0,195.0,0.0,0.0,72.0,92.0,5.638472425,7.517963233,0.0,10135.0,1453.375,3544.652026,12600000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,90904543.0,9.0,5.0,62.0,11607.0,20.0,0.0,6.888888889,5.30199124,10135.0,0.0,2321.4,4413.201989,128.3654217,0.154007705,6992657.154,23100000.0,83500000.0,1.0,90300000.0,11300000.0,29300000.0,83500000.0,1.0,574708.0,143677.0,286567.6441,573528.0,5.0,0.0,0.0,192.0,112.0,0.099004953,0.055002752,0.0,10135.0,778.3333333,2615.387752,6840253.095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.9285714,6.888888889,2321.4,192.0,9.0,62.0,5.0,11607.0,256.0,229.0,7.0,20.0,2009.0,0.0,2009.0,2009.0,45200000.0,54300000.0,83500000.0,6778814.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,115306172.0,30.0,40.0,486.0,58599.0,318.0,0.0,16.2,57.01143261,4380.0,0.0,1464.975,1322.681571,512.4183639,0.607079385,1671103.942,3702502.525,10000000.0,5.0,115000000.0,3976074.897,4895441.085,10000000.0,120.0,110000000.0,2827690.718,4567725.065,10000000.0,48.0,0.0,0.0,612.0,944.0,0.260176879,0.346902506,0.0,4380.0,832.1830986,1224.795252,1500123.409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,844.0714286,16.2,1464.975,612.0,30.0,486.0,40.0,58599.0,8192.0,946.0,29.0,20.0,26284.36364,14086.38604,68755.0,21862.0,9999186.727,4941.467861,10000000.0,9994434.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
56195.0,32960.0,2.0,1.0,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,546.1165049,91.01941748,16480.0,23242.5999,32915.0,45.0,32960.0,32960.0,0.0,32960.0,32960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,60.67961165,30.33980583,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,6.0,40.0,2.0,12.0,1.0,6.0,11.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53.0,96228.0,1.0,1.0,43.0,156.0,43.0,43.0,43.0,0.0,156.0,156.0,156.0,0.0,2068.005154,20.7839714,96228.0,0.0,96228.0,96228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10.3919857,10.3919857,43.0,156.0,80.66666667,65.24058042,4256.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,43.0,156.0,32.0,1.0,43.0,1.0,156.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80.0,903864.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,12870.29907,7.744527938,150644.0,368474.3882,902789.0,4.0,894.0,447.0,473.7615434,782.0,112.0,903815.0,301271.6667,520929.5402,902789.0,4.0,0.0,0.0,72.0,92.0,3.319083402,4.425444536,0.0,11595.0,1454.125,4097.537534,16800000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.857143,8.666666667,2901.75,72.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,98796731.0,6.0,6.0,347.0,11595.0,347.0,0.0,57.83333333,141.6621568,4344.0,0.0,1932.5,1754.831473,120.8744447,0.121461509,8981521.0,29800000.0,98800000.0,1.0,98800000.0,19800000.0,44200000.0,98800000.0,1.0,6442.0,1288.4,2678.120106,6078.0,48.0,0.0,0.0,200.0,200.0,0.060730754,0.060730754,0.0,4344.0,918.6153846,1498.744171,2246234.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,995.1666667,57.83333333,1932.5,200.0,6.0,347.0,6.0,11595.0,274.0,235.0,1.0,32.0,5.0,0.0,5.0,5.0,98800000.0,0.0,98800000.0,98800000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
443.0,316.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,37974.68354,6329.113924,316.0,0.0,316.0,316.0,316.0,316.0,0.0,316.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,6329.113924,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,2.0,12.0,0.0,0.0,1000.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80.0,1744004.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2538.919278,6670.282866,5.160538623,218000.5,615801.9239,1742032.0,12.0,1672.0,836.0,1033.790114,1567.0,105.0,1743942.0,348788.4,778847.1321,1742032.0,47.0,0.0,0.0,72.0,132.0,1.720179541,3.440359082,0.0,5840.0,1163.3,2138.329153,4572451.567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.555556,8.666666667,1934.5,72.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,60811.0,1.0,1.0,45.0,201.0,45.0,45.0,45.0,0.0,201.0,201.0,201.0,0.0,4045.320748,32.88878657,60811.0,0.0,60811.0,60811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,16.44439328,16.44439328,45.0,201.0,97.0,90.06664199,8112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.5,45.0,201.0,20.0,1.0,45.0,1.0,201.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53.0,30980.0,1.0,1.0,56.0,72.0,56.0,56.0,56.0,0.0,72.0,72.0,72.0,0.0,4131.69787,64.55777921,30980.0,0.0,30980.0,30980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32.27888961,32.27888961,56.0,72.0,61.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,56.0,72.0,20.0,1.0,56.0,1.0,72.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80.0,10007.0,3.0,1.0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1798.740881,399.7201959,3335.666667,5734.297371,9957.0,0.0,10007.0,5003.5,7076.017559,10007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,32.0,299.7901469,99.93004897,0.0,6.0,4.8,2.683281573,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,60.0,3.0,18.0,1.0,0.0,0.0,235.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
2200.0,40.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,150000.0,50000.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,25000.0,25000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53.0,5062567.0,2.0,2.0,87.0,119.0,45.0,42.0,43.5,2.1213203436,61.0,58.0,59.5,2.1213203436,40.6908194993,0.790113,1687522.33333333,2869357.51477318,5000771.0,30851.0,5031622.0,5031622.0,0.0,5031622.0,5031622.0,5031716.0,5031716.0,0.0,5031716.0,5031716.0,0.0,0.0,52.0,40.0,0.3950565,0.3950565,42.0,61.0,50.2,8.6429161745,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.75,43.5,59.5,52.0,2.0,87.0,2.0,119.0,-1.0,-1.0,1.0,20.0,30851.0,0.0,30851.0,30851.0,5000771.0,0.0,5000771.0,5000771.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
60399.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.57895,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,26315.78947,26315.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,137.0,298.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,10039469.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.39056468,0.398427447,3346489.667,5795428.455,10000000.0,3.0,10000000.0,3346489.667,5795428.455,10000000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.398427447,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,995.0,0.0,995.0,995.0,10000000.0,0.0,10000000.0,10000000.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,66640618.0,8.0,4.0,358.0,11595.0,352.0,0.0,44.75,124.1655002,11595.0,0.0,2898.75,5797.5,179.3650833,0.180070359,6058238.0,19800000.0,65600000.0,1.0,66600000.0,9520001.286,24800000.0,65600000.0,1.0,1350.0,450.0,415.1975433,827.0,5.0,0.0,0.0,260.0,136.0,0.120046906,0.060023453,0.0,11595.0,919.4615385,3209.071013,10300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,996.0833333,44.75,2898.75,260.0,8.0,358.0,4.0,11595.0,274.0,235.0,2.0,20.0,50.0,0.0,50.0,50.0,65600000.0,0.0,65600000.0,65600000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,3061442.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,7.839442981,1.30657383,1020480.667,1766917.281,3060741.0,273.0,3061442.0,1020480.667,1766917.281,3060741.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.30657383,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443.0,476.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4201.680672,476.0,0.0,476.0,476.0,476.0,476.0,0.0,476.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4201.680672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,392.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53.0,57797.0,4.0,2.0,164.0,152.0,41.0,41.0,41.0,0.0,76.0,76.0,76.0,0.0,5467.411803,103.8116165,11559.4,15882.93557,30837.0,3.0,30845.0,10281.66667,17801.44085,30837.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,104.0,40.0,69.20774435,34.60387217,41.0,76.0,51.0,17.07825128,291.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,41.0,76.0,104.0,4.0,164.0,2.0,152.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
80.0,100970675.0,9.0,6.0,341.0,11595.0,341.0,0.0,37.88888889,113.6666667,5792.0,0.0,1932.5,2181.008184,118.2125404,0.148557985,7212191.071,26900000.0,101000000.0,1.0,101000000.0,12600000.0,35600000.0,101000000.0,1.0,149515.0,29903.0,60206.49489,137207.0,45.0,0.0,0.0,296.0,200.0,0.089134791,0.059423194,0.0,5792.0,746.0,1579.09987,2493556.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,795.7333333,37.88888889,1932.5,296.0,9.0,341.0,6.0,11595.0,251.0,235.0,1.0,32.0,2983.0,0.0,2983.0,2983.0,101000000.0,0.0,101000000.0,101000000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
443.0,19924.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5721743,9962.0,13283.70799,19355.0,569.0,0.0,0.0,0.0,0.0,0.0,569.0,569.0,0.0,569.0,569.0,0.0,0.0,32.0,64.0,50.19072475,100.3814495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,2.0,0.0,442.0,33.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443.0,36997.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.08765576,18498.5,26156.58694,36994.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,44.0,54.05843717,27.02921859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,1.0,0.0,32832.0,362.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
35500.0,48.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,125000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20833.33333,20833.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
61219.0,39.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,25641.02564,25641.02564,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,123.0,16510.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53.0,96925766.0,2.0,2.0,89.0,252.0,46.0,43.0,44.5,2.121320344,142.0,110.0,126.0,22.627417,3.518156359,0.041268696,32300000.0,55900000.0,96800000.0,31441.0,96900000.0,96900000.0,0.0,96900000.0,96900000.0,96800000.0,96800000.0,0.0,96800000.0,96800000.0,0.0,0.0,52.0,64.0,0.020634348,0.020634348,43.0,142.0,76.8,46.332494,2146.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,44.5,126.0,52.0,2.0,89.0,2.0,252.0,-1.0,-1.0,1.0,20.0,92170.0,0.0,92170.0,92170.0,96800000.0,0.0,96800000.0,96800000.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
443.0,20319486.0,9.0,6.0,999.0,1149.0,517.0,0.0,111.0,199.998125,999.0,0.0,191.5,400.1168579,105.7113354,0.73820765,1451391.857,3560687.473,9959986.0,20.0,20300000.0,2539935.75,4558923.587,9959986.0,333.0,10400000.0,2085832.8,4503353.856,10100000.0,713.0,0.0,0.0,296.0,200.0,0.44292459,0.29528306,0.0,999.0,134.25,278.4498758,77534.33333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.2,111.0,191.5,296.0,9.0,999.0,6.0,1149.0,29200.0,8.0,3.0,32.0,469027.0,0.0,469027.0,469027.0,9959986.0,0.0,9959986.0,9959986.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,43162.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,7300.0,0.0,2320.2,3022.508098,269380.4736,185.348223,6166.0,10397.9823,22005.0,3.0,22016.0,11008.0,15563.42025,22013.0,3.0,43154.0,10788.5,12316.49584,22137.0,62.0,0.0,0.0,72.0,112.0,69.50558362,115.8426394,0.0,7300.0,1291.888889,2460.652985,6054813.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666666667,2320.2,72.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53.0,59255.0,1.0,1.0,49.0,81.0,49.0,49.0,49.0,0.0,81.0,81.0,81.0,0.0,2193.907687,33.75242596,59255.0,0.0,59255.0,59255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.87621298,16.87621298,49.0,81.0,59.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.5,49.0,81.0,20.0,1.0,49.0,1.0,81.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443.0,84901.0,10.0,6.0,1179.0,2324.0,933.0,0.0,117.9,290.2487247555,1398.0,0.0,387.3333333333,582.1046870338,41259.8202612455,188.4547885184,5660.0666666667,8791.4563352859,21942.0,8.0,84901.0,9433.4444444445,10681.475683527,23392.0,47.0,50475.0,10095.0,12455.4949118853,24569.0,45.0,0.0,0.0,332.0,200.0,117.784242824,70.6705456944,0.0,1398.0,206.0588235294,416.0657205581,173110.683823529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,218.9375,117.9,387.3333333333,332.0,10.0,1179.0,6.0,2324.0,65535.0,121.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53.0,101133834.0,2.0,2.0,126.0,304.0,81.0,45.0,63.0,25.4558441227,163.0,141.0,152.0,15.5563491861,4.2517917396,0.0395515511,33711278.0,58336842.9833421,101072862.0,30340.0,101103202.0,101103202.0,0.0,101103202.0,101103202.0,101103494.0,101103494.0,0.0,101103494.0,101103494.0,0.0,0.0,64.0,52.0,0.0197757755,0.0197757755,45.0,163.0,102.2,48.4066111187,2343.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.75,63.0,152.0,64.0,2.0,126.0,2.0,304.0,-1.0,-1.0,1.0,32.0,30340.0,0.0,30340.0,30340.0,101072862.0,0.0,101072862.0,101072862.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
443.0,117994469.0,17.0,19.0,1269.0,4807.0,411.0,0.0,74.64705882,109.3937505,1430.0,0.0,253.0,462.7846872,51.49393909,0.305099047,3371270.543,13800000.0,58800000.0,1.0,118000000.0,7374654.313,20000000.0,58800000.0,49.0,118000000.0,6541109.278,19000000.0,59000000.0,1.0,0.0,0.0,352.0,392.0,0.14407455,0.161024497,0.0,1430.0,164.2162162,347.9960995,121101.2853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,168.7777778,74.64705882,253.0,352.0,17.0,1269.0,19.0,4807.0,8192.0,184.0,16.0,20.0,273338.0,45966.18342,305841.0,240835.0,58600000.0,243873.3507,58800000.0,58400000.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,1949073.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.31354598,2.052257663,649691.0,1120995.569,1944104.0,966.0,1949073.0,649691.0,1120995.569,1944104.0,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2.052257663,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
